"LTER_site","local_site","date","airtemp_min","airtemp_max","tmin_method","tmax_method","tmax_prlwr","tmax_prupr","tmax_se","tmin_prlwr","tmin_prupr","tmin_se"
"NWT","sdl",2011-05-27,-3,2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-05-28,-1,5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-05-29,0,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-05-30,-6,5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-05-31,-6,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-01,6,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-02,1,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-03,0,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-04,-1,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-05,5,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-06,6,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-07,2,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-08,1,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-09,-2,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-10,-2,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-11,2,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-12,2,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-13,2,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-14,0,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-15,1,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-16,3,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-17,-1,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-18,-1,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-19,0,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-20,-2,2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-21,-1,5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-22,3,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-23,6,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-24,8,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-25,4,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-26,4,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-27,0,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-28,5,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-29,6,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-06-30,3,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-01,2,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-02,4,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-03,7,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-04,8,18,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-05,5,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-06,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-07,6,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-08,5,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-09,6,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-10,5,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-11,6,12,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-12,5,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-13,5.88109550622779,14.2018078648857,"cr23x 2wk lm","cr23x 2wk lm",12.1786433201224,16.2249724096491,0.209587119615552,4.928612855306,6.83357815714958,0.0934938595425577
"NWT","sdl",2011-07-14,6.68473389442168,14.2754683837058,"cr23x 2wk lm","cr23x 2wk lm",12.2029078152166,16.348028952195,0.213079935065308,5.69856191494597,7.67090587389738,0.113048903777853
"NWT","sdl",2011-07-15,6.16977555368748,14.9855818519958,"cr23x 2wk lm","cr23x 2wk lm",12.8641503396965,17.1070133642952,0.217979221253192,5.16742233456042,7.17212877281454,0.102921237072954
"NWT","sdl",2011-07-16,6.54623302778618,15.8562711876414,"cr23x 2wk lm","cr23x 2wk lm",13.7065980678108,18.0059443074719,0.258595826987291,5.53567512678407,7.55679092878829,0.110978323272597
"NWT","sdl",2011-07-17,6.06401082146555,16.3897435166631,"cr23x 2wk lm","cr23x 2wk lm",14.1384666211857,18.6410204121405,0.317596387921933,5.09187120682117,7.03615043610994,0.106952812303096
"NWT","sdl",2011-07-18,7.42440854415691,15.6192111949252,"cr23x 2wk lm","cr23x 2wk lm",13.3223920438238,17.9160303460267,0.273728488705985,6.38451198971829,8.46430509859554,0.176013888026131
"NWT","sdl",2011-07-19,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-20,6,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-21,5,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-22,7,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-23,7,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-24,6,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-25,7,18,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-26,8,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-27,7,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-28,5,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-29,5,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-30,7,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-07-31,8,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-01,8,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-02,6,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-03,6,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-04,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-05,6,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-06,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-07,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-08,4,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-09,7,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-10,6,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-11,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-12,6,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-13,4,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-14,7,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-15,5,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-16,5,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-17,5,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-18,10,18,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-19,6,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-20,6,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-21,6,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-22,8,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-23,9,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-24,9,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-25,9,19,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-26,8,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-27,8,17,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-28,7,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-29,6,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-30,6,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-08-31,6,16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-01,8,15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-02,5,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-03,-2,8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-04,-2,11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-05,2,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-06,2,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-07,1,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-08,1,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-09,-1,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-10,-1,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-11,-1,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-12,3,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-13,1,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-14,-1,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-15,-1,1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-16,0,5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-17,-2,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-18,-2,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-19,1,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-20,-3,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-21,-2,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-22,-1,9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-23,2,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-24,2,14,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-25,2,13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-09-26,3.3901242504021,12.7444680284954,"cr23x 2wk lm","cr23x 2wk lm",10.7695698420621,14.7193662149287,0.32068357429772,2.00691396705221,4.773334533752,0.219465442893091
"NWT","sdl",2011-09-27,2.04310815232588,13.0095541456834,"cr23x 2wk lm","cr23x 2wk lm",10.7881602615176,15.2309480298491,0.377628926911637,0.64388130852406,3.4423349961277,0.201994480780817
"NWT","sdl",2011-09-28,4.55943055551943,12.6943596813937,"cr23x 2wk lm","cr23x 2wk lm",10.4647580826399,14.9239612801476,0.378285705215824,3.12574472429593,5.99311638674292,0.275259460603403
"NWT","sdl",2011-09-29,-2.0902997191129,7.45202203960163,"cr23x 2wk lm","cr23x 2wk lm",5.32714718284628,9.57689689635697,0.236031059875528,-3.4775313175132,-0.703068120712605,0.14286184925361
"NWT","sdl",2011-09-30,3.3067756749621,12.8686345925739,"cr23x 2wk lm","cr23x 2wk lm",10.8014147518447,14.9358544333032,0.355487287717478,1.85605316075767,4.75749818916654,0.248611338649366
"NWT","sdl",2011-10-01,3.57710281861208,12.0615532021952,"cr23x 2wk lm","cr23x 2wk lm",10.0065062524865,14.1166001519039,0.321626877291524,2.1204493874242,5.03375624979996,0.253800932596499
"NWT","sdl",2011-10-02,1.76267640376447,11.7652227516669,"cr23x 2wk lm","cr23x 2wk lm",9.63207305197046,13.8983724513634,0.321456996106794,0.165909395985523,3.35944341154341,0.230874864629534
"NWT","sdl",2011-10-03,2.66354194103189,10.3007241700072,"cr23x 2wk lm","cr23x 2wk lm",8.14466038990023,12.4567879501143,0.290328939837203,0.999276288087235,4.32780759397655,0.268099864940373
"NWT","sdl",2011-10-04,3,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-05,1,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-06,-8,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-07,-10,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-08,-9,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-09,-11,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-10,-7,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-11,-3,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-12,-6,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-13,-3,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-14,0,5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-15,1,10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-16,-2,7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-17,-7,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-18,-6,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-19,-5,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-20,-3,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-21,-2,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-22,-3,2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-23,-3,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-24,1,6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-25,-9,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-26,-12,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-27,-12,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-28,-12,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-29,-9,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-30,-8,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-10-31,-3,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-01,-14,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-02,-15,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-03,-6,3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-04,-5,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-05,-14,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-06,-14,-11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-07,-14,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-08,-14,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-09,-14,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-10,-11,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-11,-7,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-12,-8,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-13,-9,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-14,-10,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-15,-11,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-16,-15,-11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-17,-12,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-18,-7,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-19,-10,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-20,-5,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-21,-7,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-22,-8,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-23,-7,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-24,-4,0,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-25,-16,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-26,-19,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-27,-9,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-28,-10,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-29,-8,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-11-30,-11,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-01,-18,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-02,-15,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-03,-19,-13,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-04,-24,-18,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-05,-25,-16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-06,-24,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-07,-9,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-08,-14,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-09,-14,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-10,-11,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-11,-11,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-12,-12,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-13,-11,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-14,-14,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-15,-14,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-16,-13,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-17,-4,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-18,-7,-2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-19,-13,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-20,-14,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-21,-17,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-22,-21,-16,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-23,-17,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-24,-14,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-25,-12,1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-26,-12,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-27,-12,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-28,-12,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-29,-11,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-30,-11,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2011-12-31,-18,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-01,-12,-8,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-02,-9,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-03,-9,-3,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-04,-8,1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-05,-6,2,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-06,-10,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-07,-18,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-08,-18,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-09,-11,4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-10,-11,-1,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-11,-24,-11,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-12,-24,-18,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-13,-18,-15,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-14,-15,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-15,-10,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-16,-24,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-17,-23,-18,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-18,-18,-10,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-19,-10,-5,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-20,-10,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-21,-10,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-22,-15,-9,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-23,-14,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-24,-14,-6,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-25,-14,-4,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
"NWT","sdl",2012-01-26,-11,-7,"sdl chart data","sdl chart data",NA,NA,NA,NA,NA,NA
