"missing_date","logger","complete_nobs","mon","year","tmax_logger","fit","lwr","upr","se","adjr2","pval","RMSE","method"
2015-08-03,"cr1000",12,"8",2015,12.93,7.77969070813425,4.43370439104289,11.1256770252256,0.821986497651606,0.757576185552839,0.000141678551093848,1.25675291207311,"cr1000 2wk lm"
2015-08-04,"cr1000",13,"8",2015,14.47,9.72713056734263,6.86952733138106,12.5847338033042,0.454685618954975,0.797621525486627,2.42474409423087e-05,1.21610839214433,"cr1000 2wk lm"
2015-08-05,"cr1000",13,"8",2015,18.63,14.26285482533,11.4386869785323,17.0870226721276,0.46277497655308,0.839022990438131,6.75757603986155e-06,1.19678010659338,"cr1000 2wk lm"
2015-08-06,"cr1000",13,"8",2015,16.77,12.4194971045842,10.5984202994111,14.2405739097573,0.225194521152655,0.912493053977576,2.29122136275857e-07,0.796156025349862,"cr1000 2wk lm"
2015-08-07,"cr1000",14,"8",2015,17.03,12.7075127205624,10.9756740446426,14.4393513964821,0.213313668652996,0.913388890784845,6.10399438357793e-08,0.765696144339537,"cr1000 2wk lm"
2015-08-08,"cr1000",15,"8",2015,15.71,11.3279581776558,9.67074585064653,12.985170504665,0.200513818345985,0.913696607853017,1.68753458070062e-08,0.740426920364432,"cr1000 2wk lm"
2015-08-09,"cr1000",16,"8",2015,16.69,12.3087690975952,10.7155161087132,13.9020220864772,0.180721742407216,0.913231555558776,4.96468804785361e-09,0.720530725164899,"cr1000 2wk lm"
2015-08-10,"cr1000",17,"8",2015,15.67,11.2520420594449,9.69814315021722,12.8059409686726,0.186613264799831,0.914606120641415,1.25333556549646e-09,0.704745253164327,"cr1000 2wk lm"
2015-11-12,"cr1000",23,"11",2015,-7.054,-10.9176018215722,-12.9840813181718,-8.85112232497247,0.290515008145349,0.973905039815399,2.52561751789238e-18,0.950268063732191,"cr1000 2wk lm"
2015-11-13,"cr1000",23,"11",2015,-0.709,-5.11910941873071,-7.1949728574873,-3.04324597997413,0.203759154375086,0.972425032140372,4.51042448858451e-18,0.97717891407432,"cr1000 2wk lm"
2015-11-15,"cr1000",23,"11",2015,-0.046,-4.52199272489087,-6.6467422494706,-2.39724320031113,0.211591379671525,0.973759545523039,2.67762814579026e-18,0.99955384904494,"cr1000 2wk lm"
2015-11-19,"cr1000",23,"11",2015,-5.037,-9.16045409245794,-11.197918925024,-7.12298925989189,0.206231610362426,0.973545195264093,2.91669136974644e-18,0.957780706225512,"cr1000 2wk lm"
2015-11-20,"cr1000",23,"11",2015,-4.832,-9.00456615652979,-11.0326295369082,-6.97650277615138,0.206567446076309,0.973824948476531,2.60830045005014e-18,0.953083102722877,"cr1000 2wk lm"
2015-11-22,"cr1000",23,"11",2015,-0.769,-5.14367751039083,-6.94845586582246,-3.3388991549592,0.191166640019949,0.976157085034326,9.78048182264381e-19,0.846526325496636,"cr1000 2wk lm"
2016-01-18,"cr1000",28,"1",2016,-5.129,-9.37293847017364,-10.6642255653571,-8.08165137499021,0.118873277295276,0.977958552415729,2.77745740433739e-23,0.616852108992221,"cr1000 2wk lm"
2016-02-19,"cr1000",26,"2",2016,-2.917,-7.26074840130655,-9.8194268209981,-4.70206998161499,0.238594155114669,0.901756200654108,8.35633496729014e-14,1.21655458203452,"cr1000 2wk lm"
2016-02-20,"cr1000",26,"2",2016,-0.579,-4.98228181238342,-7.53707223159595,-2.4274913931709,0.264442504425223,0.894807679517546,1.9038530448377e-13,1.2092704780343,"cr1000 2wk lm"
2016-02-29,"cr1000",1392,"2",2016,-4.749,-7.65886933235066,-11.5210549131049,-3.79668375159647,0.191025233368071,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-03-12,"cr1000",1392,"3",2016,4.674,1.15501989415975,-2.70880205151481,5.01884183983431,0.199439078460254,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-03-24,"cr1000",1392,"3",2016,-7.984,-10.5375614999805,-14.4033599820443,-6.67176301791672,0.209155600624124,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-03-25,"cr1000",1392,"3",2016,-7.505,-10.0950945630399,-13.9604284991989,-6.22976062688098,0.206912504458445,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-03-26,"cr1000",1392,"3",2016,-3.655,-6.5387319174846,-10.4014445188198,-2.67601931614942,0.193774558367913,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-03-27,"cr1000",1392,"3",2016,-5.735,-8.46009147664176,-12.3239744253703,-4.59620852791323,0.199745958345342,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-03-30,"cr1000",1392,"3",2016,-8.03,-10.5800531056157,-14.4458978100644,-6.71420840116701,0.20937748919032,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-03-31,"cr1000",1392,"3",2016,-4.463,-7.28510620777257,-11.1482047749426,-3.42200764060256,0.195763780645587,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-04-01,"cr1000",1392,"4",2016,-7.188,-10.2057475769844,-14.0712877156383,-6.3402074383305,0.207911122942072,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-04-02,"cr1000",1392,"4",2016,2.148,-1.58179909415196,-5.4423728477941,2.27877465949018,0.182362162358304,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-04-03,"cr1000",16,"4",2016,1.383,-3.70146902857339,-8.16870968631156,0.765771629164776,0.545496825330245,0.696857089336616,3.5071219776743e-05,2.01013491588269,"cr1000 2wk lm"
2016-04-04,"cr1000",15,"4",2016,4.419,-0.591184279310022,-5.23368124661553,4.05131268799548,0.606028927105848,0.680744359290461,9.31419315222689e-05,2.06171307807467,"cr1000 2wk lm"
2016-04-15,"cr1000",1392,"4",2016,0.196,-3.38492114197635,-7.24556970253385,0.475727418581151,0.182773231089177,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2016-04-16,"cr1000",20,"4",2016,-6.593,-9.78018497783118,-16.0779217998144,-3.482448155848,1.45880375862399,0.637015879901574,1.50197889165376e-05,2.61868940612555,"cr1000 2wk lm"
2016-04-17,"cr1000",21,"4",2016,-1.987,-5.85638757061672,-11.5035027058658,-0.209272435367598,0.834900785907601,0.642070393212835,7.69875684090442e-06,2.56563752535035,"cr1000 2wk lm"
2016-04-18,"cr1000",22,"4",2016,-0.65,-4.71368245453871,-10.1278727056576,0.700507796580149,0.676093745626268,0.642222221577505,4.4771474409473e-06,2.50593235762919,"cr1000 2wk lm"
2016-04-23,"cr1000",23,"4",2016,8.4,3.40197970994037,-1.251587069392,8.05554648927273,0.641479700955574,0.801341741472828,4.95430929893725e-09,2.14379035901307,"cr1000 2wk lm"
2016-04-24,"cr1000",23,"4",2016,-1.704,-6.04493517749725,-10.7670370041634,-1.32283335083111,0.676064514294449,0.805655037257561,3.92550362243063e-09,2.16768226262103,"cr1000 2wk lm"
2016-12-11,"cr1000",21,"12",2016,-3.773,-3.96261116520393,-6.36819703440198,-1.55702529600587,0.354481134259709,0.94456361090789,1.32398413333279e-13,1.09330423119458,"cr1000 2wk lm"
2016-12-19,"cr1000",15,"12",2016,-8.71,-9.18245387129768,-11.3944392131883,-6.97046852940707,0.258248537252622,0.950846599965198,4.27850058891546e-10,0.990789391262288,"cr1000 2wk lm"
2016-12-20,"cr1000",15,"12",2016,-3.041,-3.92467366526885,-6.74739693771025,-1.10195039282745,0.49125773308329,0.928973485808067,4.72551527119686e-09,1.21072373575603,"cr1000 2wk lm"
2016-12-21,"cr1000",15,"12",2016,-3.757,-4.70004330971953,-7.51477031780739,-1.88531630163168,0.446944658229491,0.925040209814239,6.71942033833688e-09,1.22383332124431,"cr1000 2wk lm"
2016-12-22,"cr1000",15,"12",2016,-0.58,-1.4647974836738,-4.69482307036806,1.76522810302046,0.735933658877734,0.890080542046548,8.21387959647167e-08,1.30146321671558,"cr1000 2wk lm"
2016-12-23,"cr1000",15,"12",2016,-2.769,-3.63562707882056,-6.64652009775578,-0.624734059885336,0.525711036471371,0.926868241409253,5.71868609260823e-09,1.29074052775572,"cr1000 2wk lm"
2016-12-24,"cr1000",15,"12",2016,0.648,-0.503606336076238,-4.37183678361314,3.36462411146067,0.910458720600914,0.894596274870175,6.24109703032585e-08,1.54178628964194,"cr1000 2wk lm"
2016-12-25,"cr1000",15,"12",2016,-3.667,-5.64261000264487,-9.77811968466933,-1.50710032062042,0.652884723292199,0.844391581037333,8.03065709227814e-07,1.79948245319758,"cr1000 2wk lm"
2016-12-26,"cr1000",16,"12",2016,-8.86,-10.6648423172397,-14.856629749354,-6.4730548851255,0.493063235544646,0.819969911142379,8.57841825414087e-07,1.89118951067965,"cr1000 2wk lm"
2016-12-27,"cr1000",16,"12",2016,-2.395,-4.88830408884053,-9.27247176299699,-0.504136414684074,0.728849122459622,0.817604935368956,9.40974118209748e-07,1.90974901837517,"cr1000 2wk lm"
2016-12-28,"cr1000",15,"12",2016,-7.531,-9.61603271672621,-13.7823805142733,-5.44968491917914,0.482431060726469,0.837151459038828,1.08290108746238e-06,1.86721978220413,"cr1000 2wk lm"
2016-12-29,"cr1000",15,"12",2016,-6.758,-9.20936394705869,-13.1479842095049,-5.27074368461252,0.460652425572867,0.837696967446104,1.05926974676379e-06,1.76396740206084,"cr1000 2wk lm"
2016-12-30,"cr1000",15,"12",2016,-2.052,-5.5320761300545,-9.34972940309366,-1.71442285701533,0.685206316578758,0.831870578689865,1.3358182875185e-06,1.62887764780916,"cr1000 2wk lm"
2016-12-31,"cr1000",15,"12",2016,-4.502,-7.99757220519247,-11.0623077279831,-4.9328366824018,0.417419622984129,0.868964931703001,2.59825500774604e-07,1.35581518476973,"cr1000 2wk lm"
2017-01-11,"cr1000",24,"1",2017,-5.404,-8.86992323433403,-12.5550213237339,-5.18482514493417,0.357733167165815,0.841401709539688,1.77527256875287e-10,1.7405335964545,"cr1000 2wk lm"
2017-02-12,"cr1000",27,"2",2017,4.838,0.963802162820362,-5.65208792873591,7.57969225437664,0.993264963818401,0.685152483620539,6.07469668591725e-08,3.05489824806275,"cr1000 2wk lm"
2017-02-13,"cr1000",27,"2",2017,-1.282,-4.05111948464972,-10.6420750835456,2.53983611424617,0.624814401412368,0.683478258333202,6.49781989862797e-08,3.13862233463239,"cr1000 2wk lm"
2017-03-01,"cr1000",16,"3",2017,-13.32,-14.0763790011081,-23.4790057014727,-4.67375230074344,1.78005174746161,0.708858490168578,2.62609804008728e-05,4.00629365112961,"cr1000 2wk lm"
2017-03-02,"cr1000",16,"3",2017,-8.77,-10.3390655525442,-19.4390839362217,-1.23904716886667,1.33709228702718,0.723938695219113,1.79518681725526e-05,4.02666122664059,"cr1000 2wk lm"
2017-03-03,"cr1000",16,"3",2017,-2.577,-5.14215820107184,-14.0233866628078,3.73907026066411,1.0060755083853,0.725293874998862,1.73315190228749e-05,4.0167656651092,"cr1000 2wk lm"
2017-03-04,"cr1000",16,"3",2017,0.75,-1.52845736269374,-9.36924236492035,6.31232763953287,0.946338781238708,0.806983182124442,1.40568418236216e-06,3.53113104185628,"cr1000 2wk lm"
2017-03-05,"cr1000",16,"3",2017,0.764,-1.0831832054816,-8.27103800840436,6.10467159744116,0.860183110252371,0.847656425946072,2.63060427388417e-07,3.23904216292109,"cr1000 2wk lm"
2017-03-06,"cr1000",16,"3",2017,-3.973,-5.4545258850405,-12.2954208928291,1.38636912274813,0.800924422277529,0.86876179593839,9.17193343889365e-08,3.08734860289937,"cr1000 2wk lm"
2017-03-07,"cr1000",16,"3",2017,-8.92,-10.8938472005431,-15.5628174123931,-6.22487698869317,0.707838728436921,0.94079871092778,3.37652832970312e-10,2.05859797178074,"cr1000 2wk lm"
2017-03-08,"cr1000",16,"3",2017,-0.968,-3.3313250470615,-7.63509637536795,0.972446281244948,0.48674859125227,0.948717018801393,1.23166564709752e-10,1.94668914608593,"cr1000 2wk lm"
2017-03-09,"cr1000",16,"3",2017,1.432,-0.942969134411484,-5.21851969505791,3.33258142623494,0.495739087155795,0.951106450734954,8.81046161609494e-11,1.93083741714826,"cr1000 2wk lm"
2017-03-10,"cr1000",16,"3",2017,2.405,-0.194561902237126,-3.79773748731292,3.40861368283867,0.424487590055934,0.964848071676316,8.69673156097318e-12,1.62545587840118,"cr1000 2wk lm"
2017-03-11,"cr1000",16,"3",2017,3.548,0.843637755719628,-2.0858170460916,3.77309255753086,0.345723011860953,0.975003304908247,7.96237729674922e-13,1.32137017983566,"cr1000 2wk lm"
2017-03-12,"cr1000",16,"3",2017,-3.556,-7.41280421649672,-9.21995283053501,-5.60565560245842,0.275651590395144,0.988075189529885,4.45318252226447e-15,0.796211489880338,"cr1000 2wk lm"
2017-03-13,"cr1000",16,"3",2017,-2.942,-6.28521775533205,-9.31612398245273,-3.25431152821137,0.534508013362909,0.947553201870989,1.44187825058511e-10,1.30816486624757,"cr1000 2wk lm"
2017-04-11,"cr1000",22,"4",2017,5.989,1.83624366098901,-3.3103870928907,6.98287441486871,0.703162318216909,0.727229606993013,2.82295276267961e-07,2.36494690867583,"cr1000 2wk lm"
2017-04-12,"cr1000",22,"4",2017,8.61,4.24536459573626,-1.04850567821233,9.53923486968486,0.945638701569841,0.737047834088301,1.94573783800192e-07,2.35509434779874,"cr1000 2wk lm"
2017-04-13,"cr1000",22,"4",2017,10.6,6.12765372090312,0.637949370402787,11.6173580714034,1.15389577751006,0.748204058133846,1.25341042542443e-07,2.36528159423667,"cr1000 2wk lm"
2017-04-14,"cr1000",22,"4",2017,11.62,7.14410968609082,1.10267281562575,13.1855465565559,1.37419185472844,0.7321000004781,2.35102522614119e-07,2.54946352672766,"cr1000 2wk lm"
2017-04-15,"cr1000",22,"4",2017,5.337,1.05703961953183,-4.4461627338594,6.56024197292305,0.720059210141204,0.765887229879761,5.99279981094319e-08,2.53804025608149,"cr1000 2wk lm"
2017-04-16,"cr1000",22,"4",2017,6.785,2.54687809343955,-3.21160499039671,8.3053611772758,0.891694922798265,0.769094062712564,5.21161120947011e-08,2.61260778709872,"cr1000 2wk lm"
2017-04-17,"cr1000",22,"4",2017,8.66,4.48026601719643,-1.5328085476575,10.4933405820504,1.11586787997918,0.767951094053692,5.47880719365406e-08,2.65790003612314,"cr1000 2wk lm"
2017-05-05,"cr1000",22,"5",2017,12.94,8.75150550168931,3.3657705555059,14.1372404478727,1.14976047114934,0.8405533541104,1.23752062562869e-09,2.31175769019653,"cr1000 2wk lm"
2017-05-06,"cr1000",21,"5",2017,14.52,10.4275821380682,4.76733260664207,16.0878316694943,1.32104820371768,0.839947902084938,3.29521475796908e-09,2.35972216621994,"cr1000 2wk lm"
2017-05-12,"cr1000",18,"5",2017,10.9,6.17650609274122,0.431353963918289,11.9216582215641,1.08418409204608,0.823441015783348,1.23694864718558e-07,2.48378312760632,"cr1000 2wk lm"
2017-05-13,"cr1000",17,"5",2017,12.82,8.08310720352828,2.23454605886023,13.9316683481963,1.25657171883958,0.824386095345073,2.91600087105716e-07,2.43930570017297,"cr1000 2wk lm"
2017-05-14,"cr1000",16,"5",2017,7.499,2.67378125216549,-2.98310671453717,8.33066921886816,0.795405385880735,0.788266673486971,2.71171635945964e-06,2.5147104575257,"cr1000 2wk lm"
2017-05-15,"cr1000",15,"5",2017,10.3,5.29239532102187,-0.587787841224031,11.1725784832678,1.06887441144099,0.757403000510251,1.50145471171364e-05,2.50318475739968,"cr1000 2wk lm"
2017-05-16,"cr1000",15,"5",2017,3.869,-0.525841870009332,-5.88838422296459,4.83670048294593,0.640713090928084,0.765676159144578,1.19333225012135e-05,2.39811937802942,"cr1000 2wk lm"
2017-05-20,"cr1000",16,"5",2017,-2.542,-6.68633696915339,-12.3362335819943,-1.03644035631251,1.22894839043845,0.823711867307159,7.39218711616003e-07,2.33000857360081,"cr1000 2wk lm"
2017-05-24,"cr1000",17,"5",2017,9.77,5.59632681239368,0.0362836805693822,11.156369944218,0.634364115502151,0.859291457509998,5.4420115474017e-08,2.53026454808486,"cr1000 2wk lm"
2017-05-25,"cr1000",17,"5",2017,6.228,1.75356945474682,-3.76614729239976,7.27328620189339,0.671044436588173,0.872172934411777,2.63279247976749e-08,2.50120110640281,"cr1000 2wk lm"
2017-05-26,"cr1000",17,"5",2017,8.59,4.30848831790903,-1.17396550091789,9.79094213673594,0.612369688408298,0.884361651400968,1.23472079520809e-08,2.49821330083077,"cr1000 2wk lm"
2017-05-27,"cr1000",18,"5",2017,3.257,-1.65225789394735,-7.09994166594289,3.79542587804819,0.840463458108046,0.899032245766596,1.36492709623505e-09,2.42845109960687,"cr1000 2wk lm"
2017-05-28,"cr1000",19,"5",2017,9.91,5.90639354775014,0.747237492658078,11.0655496028422,0.547462305098195,0.900517114746478,3.70916696155225e-10,2.38323997943795,"cr1000 2wk lm"
2017-05-29,"cr1000",20,"5",2017,9.34,5.32235126895461,0.278337093412718,10.3663654444965,0.533264569665381,0.905367064458147,7.23780411487226e-11,2.34088552388943,"cr1000 2wk lm"
2017-10-06,"cr1000",25,"10",2017,4.675,1.96562959778745,-0.823031700502883,4.75429089607779,0.301177848895618,0.883917053413948,1.87108641247873e-12,1.31397882741309,"cr1000 2wk lm"
2017-10-07,"cr1000",25,"10",2017,5.557,2.99112245549014,0.185782807305024,5.79646210367526,0.266541448197059,0.887911693900419,1.24838683780868e-12,1.32966394810019,"cr1000 2wk lm"
2017-10-08,"cr1000",25,"10",2017,9.45,7.04980396722861,4.19149405093846,9.90811388351876,0.383809127101091,0.892853446966376,7.41492054190258e-13,1.32734565469946,"cr1000 2wk lm"
2017-10-09,"cr1000",25,"10",2017,-3.516,-6.64036408907196,-9.74200822830703,-3.53871994983688,0.734664820093313,0.89415604506346,6.43785676221264e-13,1.30702770922263,"cr1000 2wk lm"
2017-10-26,"cr1000",24,"10",2017,1.879,0.696223965578532,-5.61364506775465,7.00609299891171,0.651404501525261,0.605237906603269,4.6311251752947e-06,2.97200300130263,"cr1000 2wk lm"
2017-10-27,"cr1000",1392,"10",2017,-4.157,-6.20192198192007,-10.0736919906165,-2.33015197322366,0.236120632321912,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-10-28,"cr1000",1392,"10",2017,-1.571,-3.8131547607756,-7.68145756229563,0.0551480407444238,0.220860178640519,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-10-29,"cr1000",1392,"10",2017,4.297,1.60729614938515,-2.2564449324014,5.4710372311717,0.199031565511384,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-10-30,"cr1000",1392,"10",2017,0.347,-2.04143955189892,-5.90774586708804,1.8248667632902,0.211580809953296,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-15,"cr1000",1392,"11",2017,1.114,-1.37602103331142,-5.24268627999821,2.49064421337537,0.213278480580826,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-16,"cr1000",1392,"11",2017,4.888,2.11013808989009,-1.75813232122753,5.9784085010077,0.220712708819371,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-17,"cr1000",1392,"11",2017,0.533,-1.91270848709524,-5.77929557359501,1.95387859940452,0.212909938828356,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-18,"cr1000",1392,"11",2017,-8.05,-9.84108786029054,-13.7117718196653,-5.97040390091576,0.231447328608071,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-19,"cr1000",1392,"11",2017,-3.187,-5.34898616020331,-9.2161414537172,-1.48183086668942,0.215574964132422,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-20,"cr1000",1392,"11",2017,-1.108,-3.42855033160339,-7.29516021013645,0.43805954692967,0.213017473155312,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-21,"cr1000",1392,"11",2017,-2.393,-4.61554409771736,-8.48242295440631,-0.748665241028412,0.214282501254587,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-22,"cr1000",1392,"11",2017,0.354,-2.07805625684966,-5.94462834947594,1.78851583577662,0.212839167456071,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-23,"cr1000",1392,"11",2017,2.198,-0.374697109212207,-4.2416287249115,3.49223450648709,0.214529766759478,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-24,"cr1000",1392,"11",2017,3.116,0.473287542377363,-3.39399237456269,4.34056745931741,0.216155135823825,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-25,"cr1000",1392,"11",2017,0.204,-2.21661584044273,-6.08317866465942,1.64994698377397,0.212795408749697,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-26,"cr1000",1392,"11",2017,5.606,2.77337663002226,-1.09541439955513,6.64216765959964,0.223071364067918,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-27,"cr1000",1392,"11",2017,6.552,3.64722573721593,-0.222356189924353,7.51680766435622,0.226608138583002,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-28,"cr1000",1392,"11",2017,3.275,0.620160700985991,-3.24719097530889,4.48751237728088,0.216488507271806,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-29,"cr1000",1392,"11",2017,-0.449,-2.81981189435118,-6.68636939458807,1.04674560588572,0.212770268757259,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-11-30,"cr1000",1392,"11",2017,-0.375,-2.75145583311195,-6.61801107477699,1.1150994085531,0.212759602826239,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-01,"cr1000",1392,"12",2017,-1.386,-4.57333250423289,-8.44911817541522,-0.697546833050571,0.252661089997111,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-02,"cr1000",1392,"12",2017,1.009,-2.36099781953027,-6.23899768613748,1.51700204707694,0.261340807325434,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-03,"cr1000",1392,"12",2017,2.411,-1.06592757821375,-4.94557741060402,2.81372225417653,0.267628841868431,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-04,"cr1000",1392,"12",2017,-6.672,-9.45617223005257,-13.3297744843745,-5.58256997573061,0.243804729674005,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-05,"cr1000",1392,"12",2017,-6.433,-9.23540062686095,-13.1090212055855,-5.36178004813643,0.243880374103434,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-06,"cr1000",1392,"12",2017,-12.14,-14.5071309172985,-18.3823941846182,-10.6318676499788,0.250570158390363,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-07,"cr1000",1392,"12",2017,-8.49,-11.1355143832005,-15.0092265818052,-7.2618021845959,0.24425824142497,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-08,"cr1000",1392,"12",2017,-3.519,-6.54364978292631,-10.4181062741821,-2.6691932916705,0.247306854659226,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-09,"cr1000",1392,"12",2017,-2.79,-5.87025020666397,-9.7450928068428,-1.99540760648513,0.248873868901181,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-10,"cr1000",1392,"12",2017,0.769,-2.58269315327914,-6.46043674848683,1.29505044192856,0.260350772848643,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-11,"cr1000",1392,"12",2017,-1.376,-4.56409519866003,-8.43988852828103,-0.688301869039022,0.252691616453381,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-12,"cr1000",1392,"12",2017,3.407,-0.145891943155789,-4.02687245189577,3.73508856558419,0.272596311312481,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-13,"cr1000",1392,"12",2017,-1.809,-4.96407052996534,-8.83954444132201,-1.08859661860867,0.251415323564287,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-14,"cr1000",1392,"12",2017,-9.9,-12.4379744689753,-16.312075372103,-8.56387356584766,0.245855013218593,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-15,"cr1000",1392,"12",2017,-0.681,-3.92210246134545,-7.79846066069211,-0.0457442619987831,0.254933268587093,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-16,"cr1000",1392,"12",2017,-1.78,-4.93728234380399,-8.81277686812603,-1.06178781948194,0.251497878677155,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-17,"cr1000",1392,"12",2017,-5.4,-8.28118696118332,-12.1549743445051,-4.40739957786154,0.244567895844249,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-18,"cr1000",1392,"12",2017,-1.371,-4.55947654587357,-8.43527370970592,-0.683679382041206,0.252706898217055,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-19,"cr1000",1392,"12",2017,-0.282,-3.55353396898789,-7.43024550345116,0.323177565475375,0.256325656229996,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-20,"cr1000",1392,"12",2017,0.632,-2.70924423962748,-6.58684497905937,1.16835649980441,0.259797279402619,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-21,"cr1000",1392,"12",2017,-4.07,-7.05262531999148,-10.9268369694842,-3.17841367049872,0.246308086167718,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-22,"cr1000",1392,"12",2017,-9.11,-11.7082273287185,-15.5820777973507,-7.83437686008639,0.244827420317221,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-23,"cr1000",1392,"12",2017,-9.19,-11.7821257733015,-15.6559978163311,-7.90825373027196,0.244916112346758,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-24,"cr1000",1392,"12",2017,-10.85,-13.3155184983981,-17.1900307226278,-9.44100627416838,0.247533648604171,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-25,"cr1000",1392,"12",2017,-8.39,-11.0431413274718,-14.9168360243841,-7.16944663055954,0.244186103790675,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-26,"cr1000",1392,"12",2017,-7.895,-10.5858947016147,-14.4595224009463,-6.71226700228308,0.243909762240148,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-27,"cr1000",1392,"12",2017,-6.564,-9.35640932986553,-13.2300189213853,-5.48279973834577,0.243835020919319,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-28,"cr1000",1392,"12",2017,-5.401,-8.28211069174063,-12.1558978447861,-4.40832353869513,0.244566948021899,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-29,"cr1000",1392,"12",2017,-2.202,-5.32709663897919,-9.20230225129404,-1.45189102666433,0.250338340387784,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-30,"cr1000",1392,"12",2017,-0.347,-3.61357645521156,-7.49022898466754,0.263076074244424,0.256093652947878,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2017-12-31,"cr1000",1392,"12",2017,-7.241,-9.98177491714893,-13.8553641987853,-6.10818563551254,0.24375116353483,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-01,"cr1000",1392,"1",2018,-6.849,-10.2064523644017,-14.0721500897301,-6.34075463907322,0.208671113766562,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-02,"cr1000",1392,"1",2018,-4.496,-8.03291436310508,-11.898269881896,-4.16755884431416,0.207017250243637,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-03,"cr1000",1392,"1",2018,-2.621,-6.30091956819177,-10.1665320599414,-2.43530707644216,0.208260399610491,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
2018-01-04,"cr1000",1392,"1",2018,-1.596,-5.35409574697246,-9.22004729462204,-1.48814419932288,0.209889497717732,0.955093155593522,0,1.9595191584478,"cr1000 month lm"
