LTER_site,local_site,date,doy,year,month,day,precipitation.mm,flag.1,flag.2,source.station,pvalue,rsquared,x.obs.in.regression,regression.equation,raw_ppt_tot,raw_qdays
NWT,D1,1996-07-17,199,1996,7,17,7,A,A,D1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,D1,1996-07-18,200,1996,7,18,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1996-07-19,201,1996,7,19,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-07-20,202,1996,7,20,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-07-21,203,1996,7,21,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-07-22,204,1996,7,22,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-07-23,205,1996,7,23,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-07-24,206,1996,7,24,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-07-25,207,1996,7,25,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-07-26,208,1996,7,26,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-07-27,209,1996,7,27,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-07-28,210,1996,7,28,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-07-29,211,1996,7,29,23,A,A,D1 Belfort Shielded,NA,NA,NA,NA,23,1
NWT,D1,1996-07-30,212,1996,7,30,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-07-31,213,1996,7,31,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-01,214,1996,8,1,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-02,215,1996,8,2,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-03,216,1996,8,3,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-08-04,217,1996,8,4,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-05,218,1996,8,5,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-06,219,1996,8,6,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-07,220,1996,8,7,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-08,221,1996,8,8,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-09,222,1996,8,9,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-10,223,1996,8,10,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-11,224,1996,8,11,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-12,225,1996,8,12,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-13,226,1996,8,13,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-14,227,1996,8,14,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-08-15,228,1996,8,15,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1996-08-16,229,1996,8,16,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-08-17,230,1996,8,17,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-18,231,1996,8,18,7,A,A,D1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,D1,1996-08-19,232,1996,8,19,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-08-20,233,1996,8,20,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-08-21,234,1996,8,21,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1996-08-22,235,1996,8,22,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-23,236,1996,8,23,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-24,237,1996,8,24,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-25,238,1996,8,25,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-26,239,1996,8,26,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-27,240,1996,8,27,4,A,A,D1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,D1,1996-08-28,241,1996,8,28,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-29,242,1996,8,29,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-30,243,1996,8,30,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-08-31,244,1996,8,31,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-01,245,1996,9,1,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-02,246,1996,9,2,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-03,247,1996,9,3,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-04,248,1996,9,4,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-05,249,1996,9,5,6,A,A,D1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,D1,1996-09-06,250,1996,9,6,6,A,A,D1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,D1,1996-09-07,251,1996,9,7,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-08,252,1996,9,8,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-09,253,1996,9,9,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-10,254,1996,9,10,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-11,255,1996,9,11,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-09-12,256,1996,9,12,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1996-09-13,257,1996,9,13,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-09-14,258,1996,9,14,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1996-09-15,259,1996,9,15,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-09-16,260,1996,9,16,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-17,261,1996,9,17,6,A,A,D1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,D1,1996-09-18,262,1996,9,18,17,A,A,D1 Belfort Shielded,NA,NA,NA,NA,17,1
NWT,D1,1996-09-19,263,1996,9,19,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1996-09-20,264,1996,9,20,13,A,A,D1 Belfort Shielded,NA,NA,NA,NA,13,1
NWT,D1,1996-09-21,265,1996,9,21,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-22,266,1996,9,22,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-09-23,267,1996,9,23,6,A,A,D1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,D1,1996-09-24,268,1996,9,24,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1996-09-25,269,1996,9,25,24,A,A,D1 Belfort Shielded,NA,NA,NA,NA,24,1
NWT,D1,1996-09-26,270,1996,9,26,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-09-27,271,1996,9,27,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-09-28,272,1996,9,28,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1996-09-29,273,1996,9,29,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-09-30,274,1996,9,30,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-01,275,1996,10,1,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-02,276,1996,10,2,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-03,277,1996,10,3,9,A,A,D1 Belfort Shielded,NA,NA,NA,NA,9,1
NWT,D1,1996-10-04,278,1996,10,4,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-10-05,279,1996,10,5,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-06,280,1996,10,6,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-07,281,1996,10,7,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-08,282,1996,10,8,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-09,283,1996,10,9,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-10,284,1996,10,10,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-11,285,1996,10,11,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-12,286,1996,10,12,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-13,287,1996,10,13,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-14,288,1996,10,14,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-15,289,1996,10,15,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-16,290,1996,10,16,21,A,A,D1 Belfort Shielded,NA,NA,NA,NA,21,1
NWT,D1,1996-10-17,291,1996,10,17,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1996-10-18,292,1996,10,18,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-19,293,1996,10,19,7,A,A,D1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,D1,1996-10-20,294,1996,10,20,8,A,A,D1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,D1,1996-10-21,295,1996,10,21,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-22,296,1996,10,22,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-10-23,297,1996,10,23,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-24,298,1996,10,24,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-25,299,1996,10,25,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-10-26,300,1996,10,26,10,A,A,D1 Belfort Shielded,NA,NA,NA,NA,10,1
NWT,D1,1996-10-27,301,1996,10,27,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-28,302,1996,10,28,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-10-29,303,1996,10,29,15,A,A,D1 Belfort Shielded,NA,NA,NA,NA,15,1
NWT,D1,1996-10-30,304,1996,10,30,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-10-31,305,1996,10,31,14,A,A,D1 Belfort Shielded,NA,NA,NA,NA,14,1
NWT,D1,1996-11-01,306,1996,11,1,4,A,A,D1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,D1,1996-11-02,307,1996,11,2,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-03,308,1996,11,3,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1996-11-04,309,1996,11,4,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-11-05,310,1996,11,5,8,A,A,D1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,D1,1996-11-06,311,1996,11,6,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1996-11-07,312,1996,11,7,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-08,313,1996,11,8,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-09,314,1996,11,9,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-10,315,1996,11,10,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-11,316,1996,11,11,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-12,317,1996,11,12,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-13,318,1996,11,13,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-14,319,1996,11,14,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-15,320,1996,11,15,8,A,A,D1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,D1,1996-11-16,321,1996,11,16,14,A,A,D1 Belfort Shielded,NA,NA,NA,NA,14,1
NWT,D1,1996-11-17,322,1996,11,17,21,A,A,D1 Belfort Shielded,NA,NA,NA,NA,21,1
NWT,D1,1996-11-18,323,1996,11,18,36,A,A,D1 Belfort Shielded,NA,NA,NA,NA,36,1
NWT,D1,1996-11-19,324,1996,11,19,25,A,A,D1 Belfort Shielded,NA,NA,NA,NA,25,1
NWT,D1,1996-11-20,325,1996,11,20,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-21,326,1996,11,21,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-22,327,1996,11,22,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-11-23,328,1996,11,23,4,A,A,D1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,D1,1996-11-24,329,1996,11,24,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-11-25,330,1996,11,25,4,A,A,D1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,D1,1996-11-26,331,1996,11,26,10,A,A,D1 Belfort Shielded,NA,NA,NA,NA,10,1
NWT,D1,1996-11-27,332,1996,11,27,8,A,A,D1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,D1,1996-11-28,333,1996,11,28,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-11-29,334,1996,11,29,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-11-30,335,1996,11,30,11,A,A,D1 Belfort Shielded,NA,NA,NA,NA,11,1
NWT,D1,1996-12-01,336,1996,12,1,13,A,A,D1 Belfort Shielded,NA,NA,NA,NA,13,1
NWT,D1,1996-12-02,337,1996,12,2,8,A,A,D1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,D1,1996-12-03,338,1996,12,3,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-12-04,339,1996,12,4,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-12-05,340,1996,12,5,13,A,A,D1 Belfort Shielded,NA,NA,NA,NA,13,1
NWT,D1,1996-12-06,341,1996,12,6,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-12-07,342,1996,12,7,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-12-08,343,1996,12,8,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1996-12-09,344,1996,12,9,8.26293339,D,B,SDL,8.55e-6,0.192765074,95,y=0.337722685178932x+1.04835835440301,NA,NA
NWT,D1,1996-12-10,345,1996,12,10,10.86327946,D,B,SDL,1.51e-6,0.217141904,97,y=0.336533495795342x+1.11289192265498,NA,NA
NWT,D1,1996-12-11,346,1996,12,11,5.908560594,D,B,SDL,7.97e-6,0.181633191,102,y=0.320612342341231x+1.06302686739779,NA,NA
NWT,D1,1996-12-12,347,1996,12,12,6.965226556,D,B,SDL,3.28e-5,0.150832518,108,y=0.305240073885545x+1.08851846620802,32,4
NWT,D1,1996-12-13,348,1996,12,13,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-12-14,349,1996,12,14,17,A,A,D1 Belfort Shielded,NA,NA,NA,NA,17,1
NWT,D1,1996-12-15,350,1996,12,15,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1996-12-16,351,1996,12,16,10,A,A,D1 Belfort Shielded,NA,NA,NA,NA,10,1
NWT,D1,1996-12-17,352,1996,12,17,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1996-12-18,353,1996,12,18,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1996-12-19,354,1996,12,19,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1996-12-20,355,1996,12,20,2.025487174,B,B,SDL,0.033302964,0.217020343,21,y=0.48564097040272x+0.23588071776363,NA,NA
NWT,D1,1996-12-21,356,1996,12,21,2.748590873,B,B,SDL,0.033302964,0.217020343,21,y=0.48564097040272x+0.23588071776363,NA,NA
NWT,D1,1996-12-22,357,1996,12,22,2.217063413,B,B,SDL,0.020806598,0.239475011,22,y=0.517606229486855x+0.198818879052125,NA,NA
NWT,D1,1996-12-23,358,1996,12,23,2.514590462,D,B,53496,0.003424618,0.077983961,108,y=0.158478280234036x+1.42869605955956,NA,NA
NWT,D1,1996-12-24,359,1996,12,24,1.965588454,D,B,53496,0.031175433,0.043869852,106,y=0.126351128339643x+1.39665969273465,NA,NA
NWT,D1,1996-12-25,360,1996,12,25,0,D,B,53496,0.038022153,0.041516558,104,y=0.122091232328671x+1.33965215462387,NA,NA
NWT,D1,1996-12-26,361,1996,12,26,2.02960686,D,B,53496,0.021258062,0.051420187,103,y=0.1393332541347x+1.30055672400608,NA,NA
NWT,D1,1996-12-27,362,1996,12,27,1.487749939,B,B,SDL,0.012478838,0.23311046,26,y=0.533537135303875x+0.197557823265534,NA,NA
NWT,D1,1996-12-28,363,1996,12,28,5.73838648,B,B,SDL,0.012194227,0.226059315,27,y=0.528500832452702x+0.241177587632129,NA,NA
NWT,D1,1996-12-29,364,1996,12,29,2.877215492,B,B,SDL,0.012194227,0.226059315,27,y=0.528500832452702x+0.241177587632129,NA,NA
NWT,D1,1996-12-30,365,1996,12,30,1.395720855,B,B,SDL,0.036062859,0.170456859,26,y=0.501916399739104x+0.321931973938542,25,11
NWT,D1,1996-12-31,366,1996,12,31,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-01,1,1997,1,1,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-02,2,1997,1,2,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-03,3,1997,1,3,28,A,A,D1 Belfort Shielded,NA,NA,NA,NA,28,1
NWT,D1,1997-01-04,4,1997,1,4,13,A,A,D1 Belfort Shielded,NA,NA,NA,NA,13,1
NWT,D1,1997-01-05,5,1997,1,5,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1997-01-06,6,1997,1,6,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1997-01-07,7,1997,1,7,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-08,8,1997,1,8,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1997-01-09,9,1997,1,9,47,A,A,D1 Belfort Shielded,NA,NA,NA,NA,47,1
NWT,D1,1997-01-10,10,1997,1,10,8,A,A,D1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,D1,1997-01-11,11,1997,1,11,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-12,12,1997,1,12,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1997-01-13,13,1997,1,13,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-14,14,1997,1,14,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1997-01-15,15,1997,1,15,19,A,A,D1 Belfort Shielded,NA,NA,NA,NA,19,1
NWT,D1,1997-01-16,16,1997,1,16,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1997-01-17,17,1997,1,17,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-18,18,1997,1,18,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-19,19,1997,1,19,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-20,20,1997,1,20,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-21,21,1997,1,21,19,A,A,D1 Belfort Shielded,NA,NA,NA,NA,19,1
NWT,D1,1997-01-22,22,1997,1,22,4,A,A,D1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,D1,1997-01-23,23,1997,1,23,18,A,A,D1 Belfort Shielded,NA,NA,NA,NA,18,1
NWT,D1,1997-01-24,24,1997,1,24,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1997-01-25,25,1997,1,25,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-26,26,1997,1,26,15,A,A,D1 Belfort Shielded,NA,NA,NA,NA,15,1
NWT,D1,1997-01-27,27,1997,1,27,10,A,A,D1 Belfort Shielded,NA,NA,NA,NA,10,1
NWT,D1,1997-01-28,28,1997,1,28,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-29,29,1997,1,29,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-01-30,30,1997,1,30,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1997-01-31,31,1997,1,31,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-02-01,32,1997,2,1,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-02-02,33,1997,2,2,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1997-02-03,34,1997,2,3,28,A,A,D1 Belfort Shielded,NA,NA,NA,NA,28,1
NWT,D1,1997-02-04,35,1997,2,4,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1997-02-05,36,1997,2,5,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1997-02-06,37,1997,2,6,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1997-02-07,38,1997,2,7,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-02-08,39,1997,2,8,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-02-09,40,1997,2,9,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-02-10,41,1997,2,10,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-02-11,42,1997,2,11,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1997-02-12,43,1997,2,12,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1997-02-13,44,1997,2,13,4,A,A,D1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,D1,1997-02-14,45,1997,2,14,16,A,A,D1 Belfort Shielded,NA,NA,NA,NA,16,1
NWT,D1,1997-02-15,46,1997,2,15,17,A,A,D1 Belfort Shielded,NA,NA,NA,NA,17,1
NWT,D1,1997-02-16,47,1997,2,16,4,A,A,D1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,D1,1997-02-17,48,1997,2,17,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1997-02-18,49,1997,2,18,4,A,A,D1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,D1,1997-02-19,50,1997,2,19,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-02-20,51,1997,2,20,7,A,A,D1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,D1,1997-02-21,52,1997,2,21,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1997-02-22,53,1997,2,22,3,A,A,D1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,D1,1997-02-23,54,1997,2,23,2,A,A,D1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,D1,1997-02-24,55,1997,2,24,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1997-02-25,56,1997,2,25,0,B,A,53496,6.26606e-4,0.467968901,21,y=0.52186928744977x+1.69944981192949,0,1
NWT,D1,1997-02-26,57,1997,2,26,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1997-02-27,58,1997,2,27,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-02-28,59,1997,2,28,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-03-01,60,1997,3,1,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1997-03-02,61,1997,3,2,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-03-03,62,1997,3,3,7,A,A,D1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,D1,1997-03-04,63,1997,3,4,8,A,A,D1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,D1,1997-03-05,64,1997,3,5,8,A,A,D1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,D1,1997-03-06,65,1997,3,6,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-03-07,66,1997,3,7,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-03-08,67,1997,3,8,5,A,A,D1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,D1,1997-03-09,68,1997,3,9,1,A,A,D1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,D1,1997-03-10,69,1997,3,10,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-03-11,70,1997,3,11,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,D1,1997-03-12,71,1997,3,12,0,A,A,D1 Belfort Shielded,NA,NA,NA,NA,0,1
