LTER_site,local_site,date,doy,year,month,day,precipitation.mm,flag.1,flag.2,source.station,pvalue,rsquared,x.obs.in.regression,regression.equation,raw_ppt_tot,raw_qdays
NWT,C1,2014-07-26,207,2014,7,26,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-07-27,208,2014,7,27,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-07-28,209,2014,7,28,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,2014-07-29,210,2014,7,29,10,A,A,C1 Belfort Shielded,NA,NA,NA,NA,10,1
NWT,C1,2014-07-30,211,2014,7,30,33,A,A,C1 Belfort Shielded,NA,NA,NA,NA,33,1
NWT,C1,2014-07-31,212,2014,7,31,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-08-01,213,2014,8,1,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-02,214,2014,8,2,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-03,215,2014,8,3,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-04,216,2014,8,4,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-08-05,217,2014,8,5,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-08-06,218,2014,8,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-07,219,2014,8,7,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-08,220,2014,8,8,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-09,221,2014,8,9,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-10,222,2014,8,10,17,A,A,C1 Belfort Shielded,NA,NA,NA,NA,17,1
NWT,C1,2014-08-11,223,2014,8,11,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-12,224,2014,8,12,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-13,225,2014,8,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-14,226,2014,8,14,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-08-15,227,2014,8,15,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-16,228,2014,8,16,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-17,229,2014,8,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-18,230,2014,8,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-19,231,2014,8,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-20,232,2014,8,20,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-21,233,2014,8,21,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-22,234,2014,8,22,17,A,A,C1 Belfort Shielded,NA,NA,NA,NA,17,1
NWT,C1,2014-08-23,235,2014,8,23,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-08-24,236,2014,8,24,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-25,237,2014,8,25,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-08-26,238,2014,8,26,7,A,A,C1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,C1,2014-08-27,239,2014,8,27,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-08-28,240,2014,8,28,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,2014-08-29,241,2014,8,29,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-30,242,2014,8,30,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-08-31,243,2014,8,31,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,2014-09-01,244,2014,9,1,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-02,245,2014,9,2,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-03,246,2014,9,3,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-04,247,2014,9,4,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-09-05,248,2014,9,5,7,A,A,C1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,C1,2014-09-06,249,2014,9,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-07,250,2014,9,7,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-09-08,251,2014,9,8,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-09-09,252,2014,9,9,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-09-10,253,2014,9,10,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-09-11,254,2014,9,11,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,2014-09-12,255,2014,9,12,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-09-13,256,2014,9,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-14,257,2014,9,14,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-15,258,2014,9,15,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-16,259,2014,9,16,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-17,260,2014,9,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-18,261,2014,9,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-19,262,2014,9,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-20,263,2014,9,20,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-21,264,2014,9,21,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-09-22,265,2014,9,22,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-09-23,266,2014,9,23,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-09-24,267,2014,9,24,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-25,268,2014,9,25,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-26,269,2014,9,26,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-27,270,2014,9,27,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-09-28,271,2014,9,28,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-09-29,272,2014,9,29,7,A,A,C1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,C1,2014-09-30,273,2014,9,30,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-10-01,274,2014,10,1,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-10-02,275,2014,10,2,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-10-03,276,2014,10,3,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-04,277,2014,10,4,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-05,278,2014,10,5,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-06,279,2014,10,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-07,280,2014,10,7,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-08,281,2014,10,8,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-09,282,2014,10,9,16,A,A,C1 Belfort Shielded,NA,NA,NA,NA,16,1
NWT,C1,2014-10-10,283,2014,10,10,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-10-11,284,2014,10,11,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-10-12,285,2014,10,12,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-13,286,2014,10,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-14,287,2014,10,14,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-15,288,2014,10,15,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-16,289,2014,10,16,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-17,290,2014,10,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-18,291,2014,10,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-19,292,2014,10,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-20,293,2014,10,20,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-21,294,2014,10,21,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,2014-10-22,295,2014,10,22,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,2014-10-23,296,2014,10,23,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-24,297,2014,10,24,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-25,298,2014,10,25,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-26,299,2014,10,26,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-10-27,300,2014,10,27,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,2014-10-28,301,2014,10,28,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-10-29,302,2014,10,29,0,D,B,C1-cr1000,1.459168053684902e-7,0.9076415579924917,14,y = 0.899350766200039x + 0.0812935558960041,NA,NA
NWT,C1,2014-10-30,303,2014,10,30,0.5391607900545845,D,B,C1-cr1000,2.3745481312809172e-5,0.7586004473490516,15,y = 0.574830393346717x + 0.522555386047176,NA,NA
NWT,C1,2014-10-31,304,2014,10,31,0.22987866885579653,D,B,C1-cr1000,4.356515491686853e-5,0.7640825957001395,14,y = 0.570928101513908x + 0.508290051644962,NA,NA
NWT,C1,2014-11-01,305,2014,11,1,0,D,B,C1-cr1000,1.037383337388254e-6,0.7839507012056395,18,y = 0.5687512175334x + 0.534176479708019,NA,NA
NWT,C1,2014-11-02,306,2014,11,2,0,D,B,C1-cr1000,7.180634296423663e-8,0.8081498872681504,20,y = 0.597450420605614x + 0.546857096655468,NA,NA
NWT,C1,2014-11-03,307,2014,11,3,0.7791455806350662,D,B,C1-cr1000,2.7328563879986374e-5,0.677353922064499,18,y = 0.560782020876957x + 0.484556674512351,NA,NA
NWT,C1,2014-11-04,308,2014,11,4,0.4518149604545529,D,B,C1-cr1000,2.449915308618356e-5,0.65890715010496,19,y = 0.520903507388017x + 0.612865476197504,2,7
NWT,C1,2014-11-05,309,2014,11,5,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-06,310,2014,11,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-07,311,2014,11,7,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-11-08,312,2014,11,8,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-09,313,2014,11,9,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-10,314,2014,11,10,6,A,A,C1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,C1,2014-11-11,315,2014,11,11,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-12,316,2014,11,12,6,A,A,C1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,C1,2014-11-13,317,2014,11,13,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,2014-11-14,318,2014,11,14,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-11-15,319,2014,11,15,7,A,A,C1 Belfort Shielded,NA,NA,NA,NA,7,1
NWT,C1,2014-11-16,320,2014,11,16,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-11-17,321,2014,11,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-18,322,2014,11,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-19,323,2014,11,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-20,324,2014,11,20,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-21,325,2014,11,21,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-22,326,2014,11,22,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-11-23,327,2014,11,23,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,2014-11-24,328,2014,11,24,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,2014-11-25,329,2014,11,25,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,2014-11-26,330,2014,11,26,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,2014-11-27,331,2014,11,27,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-28,332,2014,11,28,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-29,333,2014,11,29,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-11-30,334,2014,11,30,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-01,335,2014,12,1,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-02,336,2014,12,2,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-03,337,2014,12,3,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-04,338,2014,12,4,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-05,339,2014,12,5,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-06,340,2014,12,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-07,341,2014,12,7,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-08,342,2014,12,8,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-09,343,2014,12,9,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-10,344,2014,12,10,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-11,345,2014,12,11,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-12,346,2014,12,12,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-13,347,2014,12,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-14,348,2014,12,14,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,2014-12-15,349,2014,12,15,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-12-16,350,2014,12,16,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-17,351,2014,12,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-18,352,2014,12,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-19,353,2014,12,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-20,354,2014,12,20,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-21,355,2014,12,21,9,A,A,C1 Belfort Shielded,NA,NA,NA,NA,9,1
NWT,C1,2014-12-22,356,2014,12,22,9,A,A,C1 Belfort Shielded,NA,NA,NA,NA,9,1
NWT,C1,2014-12-23,357,2014,12,23,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2014-12-24,358,2014,12,24,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-12-25,359,2014,12,25,8,A,A,C1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,C1,2014-12-26,360,2014,12,26,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,2014-12-27,361,2014,12,27,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2014-12-28,362,2014,12,28,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-12-29,363,2014,12,29,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,2014-12-30,364,2014,12,30,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2014-12-31,365,2014,12,31,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-01,1,2015,1,1,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-02,2,2015,1,2,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-03,3,2015,1,3,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-01-04,4,2015,1,4,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-05,5,2015,1,5,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-06,6,2015,1,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-07,7,2015,1,7,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-08,8,2015,1,8,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-09,9,2015,1,9,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-10,10,2015,1,10,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-11,11,2015,1,11,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,2015-01-12,12,2015,1,12,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-13,13,2015,1,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-14,14,2015,1,14,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-15,15,2015,1,15,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-16,16,2015,1,16,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-17,17,2015,1,17,3,A,A,C1 Belfort Shielded,NA,NA,NA,NA,3,1
NWT,C1,2015-01-18,18,2015,1,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-19,19,2015,1,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-20,20,2015,1,20,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2015-01-21,21,2015,1,21,8,A,A,C1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,C1,2015-01-22,22,2015,1,22,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-01-23,23,2015,1,23,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-24,24,2015,1,24,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-25,25,2015,1,25,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-26,26,2015,1,26,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-27,27,2015,1,27,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-28,28,2015,1,28,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-01-29,29,2015,1,29,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-01-30,30,2015,1,30,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-01-31,31,2015,1,31,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2015-02-01,32,2015,2,1,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2015-02-02,33,2015,2,2,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-02-03,34,2015,2,3,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-02-04,35,2015,2,4,15,A,A,C1 Belfort Shielded,NA,NA,NA,NA,15,1
NWT,C1,2015-02-05,36,2015,2,5,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-06,37,2015,2,6,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-07,38,2015,2,7,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-08,39,2015,2,8,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-02-09,40,2015,2,9,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-10,41,2015,2,10,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-11,42,2015,2,11,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-12,43,2015,2,12,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-13,44,2015,2,13,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-14,45,2015,2,14,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-15,46,2015,2,15,11,A,A,C1 Belfort Shielded,NA,NA,NA,NA,11,1
NWT,C1,2015-02-16,47,2015,2,16,18,A,A,C1 Belfort Shielded,NA,NA,NA,NA,18,1
NWT,C1,2015-02-17,48,2015,2,17,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,2015-02-18,49,2015,2,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-19,50,2015,2,19,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-02-20,51,2015,2,20,8,A,A,C1 Belfort Shielded,NA,NA,NA,NA,8,1
NWT,C1,2015-02-21,52,2015,2,21,16,A,A,C1 Belfort Shielded,NA,NA,NA,NA,16,1
NWT,C1,2015-02-22,53,2015,2,22,6,A,A,C1 Belfort Shielded,NA,NA,NA,NA,6,1
NWT,C1,2015-02-23,54,2015,2,23,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-02-24,55,2015,2,24,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-02-25,56,2015,2,25,18,A,A,C1 Belfort Shielded,NA,NA,NA,NA,18,1
NWT,C1,2015-02-26,57,2015,2,26,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
NWT,C1,2015-02-27,58,2015,2,27,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-02-28,59,2015,2,28,2,A,A,C1 Belfort Shielded,NA,NA,NA,NA,2,1
NWT,C1,2015-03-01,60,2015,3,1,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,2015-03-02,61,2015,3,2,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,2015-03-03,62,2015,3,3,1,A,A,C1 Belfort Shielded,NA,NA,NA,NA,1,1
NWT,C1,2015-03-04,63,2015,3,4,0,B,A,Niwot Snotel (663),2.989612663141265e-6,0.6367977806129995,24,y = 1.20066063381786x + -0.632058205903855,NA,NA
NWT,C1,2015-03-05,64,2015,3,5,2.1096823342831357,B,A,Niwot Snotel (663),4.2272278406341254e-6,0.6254478720941656,24,y = 1.15690032827058x + -0.524447533720867,NA,NA
NWT,C1,2015-03-06,65,2015,3,6,0,B,A,Niwot Snotel (663),1.0011820818418915e-5,0.6130934165892388,23,y = 1.10633304006658x + -0.403483464950309,NA,NA
NWT,C1,2015-03-07,66,2015,3,7,0,B,A,Niwot Snotel (663),3.634130908121321e-5,0.582153476310666,22,y = 1.11876673906515x + -0.420684043585976,NA,NA
NWT,C1,2015-03-08,67,2015,3,8,0,D,A,Niwot Snotel (663),2.1493781275888334e-17,0.590988331821329,83,y = 1.01783873311406x + -0.578816399139596,NA,NA
NWT,C1,2015-03-09,68,2015,3,9,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-03-10,69,2015,3,10,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-03-11,70,2015,3,11,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-03-12,71,2015,3,12,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-03-13,72,2015,3,13,4,A,A,C1 Belfort Shielded,NA,NA,NA,NA,4,1
NWT,C1,2015-03-14,73,2015,3,14,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-03-15,74,2015,3,15,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-03-16,75,2015,3,16,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-03-17,76,2015,3,17,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-03-18,77,2015,3,18,0,A,A,C1 Belfort Shielded,NA,NA,NA,NA,0,1
NWT,C1,2015-03-19,78,2015,3,19,5,A,A,C1 Belfort Shielded,NA,NA,NA,NA,5,1
