site,yr,date,plotid,block,plot,n,p,k,trt,point,hit,clean_code2,simple_name,Common_Name,Category,Family,Growth_Habit,fxnl_grp,nutnet_grp
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,4,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,5,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,6,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,7,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,8,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,9,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,10,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,11,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,12,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,13,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,14,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,15,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,16,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,17,1,2LICHN,Lichen,Lichen,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,18,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,19,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,20,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,21,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,22,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,23,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,24,1,PEPA3,Pedicularis parryi,Parry's lousewort,Dicot,Scrophulariaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,25,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,26,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,27,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,28,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,29,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,30,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,31,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,32,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,33,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,34,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,35,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,36,1,PEPA3,Pedicularis parryi,Parry's lousewort,Dicot,Scrophulariaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,37,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,38,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,39,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,40,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,41,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,42,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,42,2,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,43,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,44,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,45,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,46,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,47,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,48,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,49,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,50,1,LEPY2,Lewisia pygmaea,alpine lewisia,Dicot,Portulacaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,51,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,52,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,53,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,54,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,54,2,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,55,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,56,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,57,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,58,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,59,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,60,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,61,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,62,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,63,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,64,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,65,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,66,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,67,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,68,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,69,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,70,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,71,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,72,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,73,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,74,1,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,75,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,76,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,77,1,2LICHN,Lichen,Lichen,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,78,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,79,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,80,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,81,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,82,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,83,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,84,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,85,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,85,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,86,1,ORALA,Oreoxis alpina,alpine oreoxis,Dicot,Apiaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,87,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,88,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,89,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,90,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,91,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,92,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,93,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,94,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,95,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,96,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,97,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,98,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,99,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_1,B4,1,0,0,0,C,100,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,1,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,2,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,2,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,3,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,4,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,5,1,PEPA3,Pedicularis parryi,Parry's lousewort,Dicot,Scrophulariaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,6,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,7,1,PEPA3,Pedicularis parryi,Parry's lousewort,Dicot,Scrophulariaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,7,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,8,1,SELA,Sedum lanceolatum,spearleaf stonecrop,Dicot,Crassulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,9,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,10,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,11,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,12,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,13,1,PEPA3,Pedicularis parryi,Parry's lousewort,Dicot,Scrophulariaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,14,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,15,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,16,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,17,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,18,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,19,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,20,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,20,2,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,21,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,22,1,SARH2,Saxifraga rhomboidea,diamondleaf saxifrage,Dicot,Saxifragaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,23,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,24,1,ARSC,Artemisia scopulorum,alpine sagebrush,Dicot,Asteraceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,24,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,25,1,2LICHN,Lichen,Lichen,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,26,1,ARFEF3,Arenaria fendleri,Fendler's sandwort,Dicot,Caryophyllaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,27,1,POBI6,Polygonum bistortoides,American bistort,Dicot,Polygonaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,28,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,29,1,ALGE,Allium geyeri,Geyer's onion,Monocot,Liliaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,30,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,31,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,32,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,33,1,GERO2,Geum rossii,Ross' avens,Dicot,Rosaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,34,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,34,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,35,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,36,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,37,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,38,1,MIOB2,Minuartia obtusiloba,twinflower sandwort,Dicot,Caryophyllaceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,39,1,SARH2,Saxifraga rhomboidea,diamondleaf saxifrage,Dicot,Saxifragaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,39,2,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,40,1,SEDES,Selaginella densa,Rocky Mountain spikemoss,Lycopod,Selaginellaceae,Forb/herb,Forb,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,41,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,42,1,2RF,"Rock, fragments","Rock, fragments",NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,43,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,44,1,SOMU,Solidago multiradiata,Rocky Mountain goldenrod,Dicot,Asteraceae,"Subshrub, Forb/herb",Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,45,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,46,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,47,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,48,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,49,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,50,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,51,1,CARO2,Campanula rotundifolia,bluebell bellflower,Dicot,Campanulaceae,Forb/herb,Forb,Forb
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,52,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,53,1,CARUD,Carex rupestris,Drummond's sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,54,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,55,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,56,1,2BARE,Bare Ground,Bare Ground,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,57,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,58,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,59,1,KOMY,Kobresia myosuroides,Bellardi bog sedge,Monocot,Cyperaceae,Graminoid,Grass,Grass
nutnet,2017,2017-07-06,B4_2,B4,2,0,0,1,K,60,1,2LTR,Litter,Litter,NA,NA,NA,Ground cover,Ground cover
